date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2018-10-11 01:00:00,32,25,0.0,10.2,7,7,08:30 AM,08:52 PM,06:49 AM,06:54 PM,23,29,29,26,9,47,86,0.0,1009,25,10,323,6,singapore
2018-10-11 02:00:00,32,25,0.0,10.2,7,7,08:30 AM,08:52 PM,06:49 AM,06:54 PM,23,29,29,26,9,44,86,0.0,1009,25,10,331,6,singapore
2018-10-11 03:00:00,32,25,0.0,10.2,7,7,08:30 AM,08:52 PM,06:49 AM,06:54 PM,23,29,29,26,9,42,87,0.0,1008,25,10,338,6,singapore
2018-10-11 04:00:00,32,25,0.0,10.2,7,7,08:30 AM,08:52 PM,06:49 AM,06:54 PM,23,29,29,26,9,44,85,0.0,1009,26,10,332,6,singapore
2018-10-11 05:00:00,32,25,0.0,10.2,7,7,08:30 AM,08:52 PM,06:49 AM,06:54 PM,23,30,30,27,8,46,83,0.0,1009,26,10,325,6,singapore
2018-10-11 06:00:00,32,25,0.0,10.2,7,7,08:30 AM,08:52 PM,06:49 AM,06:54 PM,23,30,30,27,7,47,81,0.0,1010,26,10,318,6,singapore
2018-10-11 07:00:00,32,25,0.0,10.2,7,7,08:30 AM,08:52 PM,06:49 AM,06:54 PM,23,33,33,29,7,46,73,0.0,1010,28,10,321,6,singapore
2018-10-11 08:00:00,32,25,0.0,10.2,7,7,08:30 AM,08:52 PM,06:49 AM,06:54 PM,23,35,35,31,7,45,65,0.0,1010,30,10,323,6,singapore
2018-10-11 09:00:00,32,25,0.0,10.2,7,7,08:30 AM,08:52 PM,06:49 AM,06:54 PM,23,37,37,32,6,44,58,0.0,1010,32,10,325,5,singapore
2018-10-11 10:00:00,32,25,0.0,10.2,7,7,08:30 AM,08:52 PM,06:49 AM,06:54 PM,23,38,38,32,5,40,59,0.0,1010,32,10,323,5,singapore
2018-10-11 11:00:00,32,25,0.0,10.2,7,7,08:30 AM,08:52 PM,06:49 AM,06:54 PM,24,39,39,33,4,36,61,0.0,1010,32,10,320,4,singapore
2018-10-11 12:00:00,32,25,0.0,10.2,7,7,08:30 AM,08:52 PM,06:49 AM,06:54 PM,24,39,39,33,3,32,62,0.0,1009,32,10,318,3,singapore
2018-10-11 13:00:00,32,25,0.0,10.2,7,7,08:30 AM,08:52 PM,06:49 AM,06:54 PM,24,38,38,32,5,33,66,0.0,1009,31,8,222,3,singapore
2018-10-11 14:00:00,32,25,0.0,10.2,7,7,08:30 AM,08:52 PM,06:49 AM,06:54 PM,24,37,37,31,6,35,69,3.2,1009,30,5,126,3,singapore
2018-10-11 15:00:00,32,25,0.0,10.2,7,7,08:30 AM,08:52 PM,06:49 AM,06:54 PM,25,35,35,30,8,36,73,4.3,1008,29,3,30,4,singapore
2018-10-11 16:00:00,32,25,0.0,10.2,7,7,08:30 AM,08:52 PM,06:49 AM,06:54 PM,24,33,33,29,7,54,77,2.1,1009,28,5,22,4,singapore
2018-10-11 17:00:00,32,25,0.0,10.2,7,7,08:30 AM,08:52 PM,06:49 AM,06:54 PM,24,32,32,28,6,72,80,0.0,1010,27,8,14,4,singapore
2018-10-11 18:00:00,32,25,0.0,10.2,7,7,08:30 AM,08:52 PM,06:49 AM,06:54 PM,23,30,30,26,6,90,84,0.0,1010,26,10,5,4,singapore
2018-10-11 19:00:00,32,25,0.0,10.2,7,7,08:30 AM,08:52 PM,06:49 AM,06:54 PM,23,30,30,26,6,93,84,0.0,1011,26,10,120,4,singapore
2018-10-11 20:00:00,32,25,0.0,10.2,7,7,08:30 AM,08:52 PM,06:49 AM,06:54 PM,24,29,29,26,6,97,85,0.0,1011,26,10,235,4,singapore
2018-10-11 21:00:00,32,25,0.0,10.2,7,7,08:30 AM,08:52 PM,06:49 AM,06:54 PM,24,29,29,26,6,100,85,0.0,1012,26,10,350,4,singapore
2018-10-11 22:00:00,32,25,0.0,10.2,7,7,08:30 AM,08:52 PM,06:49 AM,06:54 PM,24,29,29,26,5,100,86,0.0,1012,26,10,352,3,singapore
2018-10-11 23:00:00,32,25,0.0,10.2,7,7,08:30 AM,08:52 PM,06:49 AM,06:54 PM,24,29,29,26,5,100,87,0.0,1012,25,10,354,3,singapore
2018-10-12 00:00:00,30,25,0.0,10.2,6,15,09:21 AM,09:42 PM,06:48 AM,06:54 PM,24,29,29,26,4,100,88,0.0,1012,25,10,357,3,singapore
2018-10-12 01:00:00,30,25,0.0,10.2,6,15,09:21 AM,09:42 PM,06:48 AM,06:54 PM,23,28,28,25,5,100,88,0.0,1011,25,7,336,3,singapore
2018-10-12 02:00:00,30,25,0.0,10.2,6,15,09:21 AM,09:42 PM,06:48 AM,06:54 PM,23,28,28,25,5,100,88,0.2,1011,25,5,315,3,singapore
2018-10-12 03:00:00,30,25,0.0,10.2,6,15,09:21 AM,09:42 PM,06:48 AM,06:54 PM,23,28,28,25,5,100,88,0.2,1011,25,2,294,3,singapore
2018-10-12 04:00:00,30,25,0.0,10.2,6,15,09:21 AM,09:42 PM,06:48 AM,06:54 PM,23,29,29,26,6,77,87,0.1,1011,25,5,289,4,singapore
2018-10-12 05:00:00,30,25,0.0,10.2,6,15,09:21 AM,09:42 PM,06:48 AM,06:54 PM,23,29,29,26,7,54,86,0.0,1011,26,7,285,6,singapore
2018-10-12 06:00:00,30,25,0.0,10.2,6,15,09:21 AM,09:42 PM,06:48 AM,06:54 PM,24,30,30,27,9,31,84,0.0,1012,26,10,281,7,singapore
2018-10-12 07:00:00,30,25,0.0,10.2,6,15,09:21 AM,09:42 PM,06:48 AM,06:54 PM,23,32,32,28,9,35,77,0.0,1012,27,10,275,7,singapore
2018-10-12 08:00:00,30,25,0.0,10.2,6,15,09:21 AM,09:42 PM,06:48 AM,06:54 PM,23,33,33,29,9,39,70,0.0,1012,29,10,270,8,singapore
2018-10-12 09:00:00,30,25,0.0,10.2,6,15,09:21 AM,09:42 PM,06:48 AM,06:54 PM,23,35,35,31,9,43,64,0.0,1012,30,10,265,8,singapore
2018-10-12 10:00:00,30,25,0.0,10.2,6,15,09:21 AM,09:42 PM,06:48 AM,06:54 PM,23,35,35,31,11,38,65,0.0,1012,30,10,263,9,singapore
2018-10-12 11:00:00,30,25,0.0,10.2,6,15,09:21 AM,09:42 PM,06:48 AM,06:54 PM,23,35,35,30,12,32,66,0.0,1011,30,10,261,11,singapore
2018-10-12 12:00:00,30,25,0.0,10.2,6,15,09:21 AM,09:42 PM,06:48 AM,06:54 PM,23,35,35,30,14,27,67,0.0,1011,30,10,259,12,singapore
2018-10-12 13:00:00,30,25,0.0,10.2,6,15,09:21 AM,09:42 PM,06:48 AM,06:54 PM,24,34,34,30,18,29,71,0.0,1010,30,8,259,12,singapore
2018-10-12 14:00:00,30,25,0.0,10.2,6,15,09:21 AM,09:42 PM,06:48 AM,06:54 PM,24,34,34,29,22,32,75,3.3,1010,29,5,260,12,singapore
2018-10-12 15:00:00,30,25,0.0,10.2,6,15,09:21 AM,09:42 PM,06:48 AM,06:54 PM,24,33,33,28,27,34,79,4.4,1009,28,3,261,13,singapore
2018-10-12 16:00:00,30,25,0.0,10.2,6,15,09:21 AM,09:42 PM,06:48 AM,06:54 PM,24,31,31,27,22,46,81,2.2,1010,27,5,266,11,singapore
2018-10-12 17:00:00,30,25,0.0,10.2,6,15,09:21 AM,09:42 PM,06:48 AM,06:54 PM,24,30,30,27,17,59,84,0.0,1010,26,8,271,9,singapore
2018-10-12 18:00:00,30,25,0.0,10.2,6,15,09:21 AM,09:42 PM,06:48 AM,06:54 PM,23,29,29,26,12,71,86,0.0,1011,26,10,276,7,singapore
2018-10-12 19:00:00,30,25,0.0,10.2,6,15,09:21 AM,09:42 PM,06:48 AM,06:54 PM,23,29,29,26,12,79,86,0.0,1011,26,10,282,7,singapore
2018-10-12 20:00:00,30,25,0.0,10.2,6,15,09:21 AM,09:42 PM,06:48 AM,06:54 PM,23,29,29,26,11,86,85,0.5,1012,26,10,288,7,singapore
2018-10-12 21:00:00,30,25,0.0,10.2,6,15,09:21 AM,09:42 PM,06:48 AM,06:54 PM,23,29,29,26,11,93,84,0.7,1012,26,10,293,6,singapore
2018-10-12 22:00:00,30,25,0.0,10.2,6,15,09:21 AM,09:42 PM,06:48 AM,06:54 PM,23,29,29,26,11,96,85,0.3,1012,25,10,286,7,singapore
2018-10-12 23:00:00,30,25,0.0,10.2,6,15,09:21 AM,09:42 PM,06:48 AM,06:54 PM,23,28,28,26,11,98,86,0.0,1012,25,10,278,7,singapore
2018-10-13 00:00:00,27,25,0.0,10.2,6,22,10:11 AM,10:31 PM,06:48 AM,06:53 PM,23,28,28,25,12,100,87,0.0,1012,25,10,270,7,singapore
2018-10-13 01:00:00,27,25,0.0,10.2,6,22,10:11 AM,10:31 PM,06:48 AM,06:53 PM,23,28,28,25,12,82,88,0.0,1012,25,10,262,8,singapore
2018-10-13 02:00:00,27,25,0.0,10.2,6,22,10:11 AM,10:31 PM,06:48 AM,06:53 PM,23,28,28,25,13,65,88,0.7,1011,25,10,253,8,singapore
2018-10-13 03:00:00,27,25,0.0,10.2,6,22,10:11 AM,10:31 PM,06:48 AM,06:53 PM,23,28,28,25,13,47,89,0.9,1011,25,10,245,9,singapore
2018-10-13 04:00:00,27,25,0.0,10.2,6,22,10:11 AM,10:31 PM,06:48 AM,06:53 PM,23,28,28,25,13,48,89,0.4,1011,25,10,249,9,singapore
2018-10-13 05:00:00,27,25,0.0,10.2,6,22,10:11 AM,10:31 PM,06:48 AM,06:53 PM,23,28,28,25,12,50,89,0.0,1012,25,10,253,8,singapore
2018-10-13 06:00:00,27,25,0.0,10.2,6,22,10:11 AM,10:31 PM,06:48 AM,06:53 PM,24,29,29,26,12,51,89,0.0,1012,25,10,256,8,singapore
2018-10-13 07:00:00,27,25,0.0,10.2,6,22,10:11 AM,10:31 PM,06:48 AM,06:53 PM,24,29,29,26,16,49,86,0.0,1013,26,9,250,10,singapore
2018-10-13 08:00:00,27,25,0.0,10.2,6,22,10:11 AM,10:31 PM,06:48 AM,06:53 PM,23,30,30,27,21,46,82,1.6,1013,27,8,244,12,singapore
2018-10-13 09:00:00,27,25,0.0,10.2,6,22,10:11 AM,10:31 PM,06:48 AM,06:53 PM,23,31,31,27,26,44,79,2.1,1013,27,7,238,14,singapore
2018-10-13 10:00:00,27,25,0.0,10.2,6,22,10:11 AM,10:31 PM,06:48 AM,06:53 PM,24,31,31,27,22,50,80,1.0,1013,27,8,237,13,singapore
2018-10-13 11:00:00,27,25,0.0,10.2,6,22,10:11 AM,10:31 PM,06:48 AM,06:53 PM,24,31,31,27,18,57,80,0.0,1012,27,9,237,12,singapore
2018-10-13 12:00:00,27,25,0.0,10.2,6,22,10:11 AM,10:31 PM,06:48 AM,06:53 PM,24,31,31,27,14,63,80,0.0,1012,27,10,236,10,singapore
2018-10-13 13:00:00,27,25,0.0,10.2,6,22,10:11 AM,10:31 PM,06:48 AM,06:53 PM,24,31,31,27,12,61,80,0.0,1011,27,9,240,9,singapore
2018-10-13 14:00:00,27,25,0.0,10.2,6,22,10:11 AM,10:31 PM,06:48 AM,06:53 PM,23,31,31,27,10,59,80,1.0,1011,27,8,245,7,singapore
2018-10-13 15:00:00,27,25,0.0,10.2,6,22,10:11 AM,10:31 PM,06:48 AM,06:53 PM,23,30,30,27,8,57,79,1.3,1011,27,7,250,5,singapore
2018-10-13 16:00:00,27,25,0.0,10.2,6,22,10:11 AM,10:31 PM,06:48 AM,06:53 PM,23,30,30,27,7,55,81,0.7,1011,26,8,211,4,singapore
2018-10-13 17:00:00,27,25,0.0,10.2,6,22,10:11 AM,10:31 PM,06:48 AM,06:53 PM,23,29,29,26,6,52,83,0.0,1011,26,9,172,3,singapore
2018-10-13 18:00:00,27,25,0.0,10.2,6,22,10:11 AM,10:31 PM,06:48 AM,06:53 PM,23,29,29,26,4,49,84,0.0,1011,25,10,134,3,singapore
2018-10-13 19:00:00,27,25,0.0,10.2,6,22,10:11 AM,10:31 PM,06:48 AM,06:53 PM,23,28,28,26,4,51,84,0.0,1012,25,10,123,2,singapore
2018-10-13 20:00:00,27,25,0.0,10.2,6,22,10:11 AM,10:31 PM,06:48 AM,06:53 PM,23,28,28,26,4,53,85,0.0,1012,25,10,112,2,singapore
2018-10-13 21:00:00,27,25,0.0,10.2,6,22,10:11 AM,10:31 PM,06:48 AM,06:53 PM,23,28,28,26,4,55,85,0.0,1012,25,10,102,2,singapore
2018-10-13 22:00:00,27,25,0.0,10.2,6,22,10:11 AM,10:31 PM,06:48 AM,06:53 PM,23,28,28,26,4,70,85,0.0,1012,25,10,178,3,singapore
2018-10-13 23:00:00,27,25,0.0,10.2,6,22,10:11 AM,10:31 PM,06:48 AM,06:53 PM,23,28,28,25,5,85,86,0.0,1012,25,10,255,3,singapore
2018-10-14 00:00:00,26,24,0.0,7.4,6,29,11:01 AM,11:21 PM,06:48 AM,06:53 PM,23,28,28,25,6,100,86,0.0,1012,25,10,331,4,singapore
2018-10-14 01:00:00,26,24,0.0,7.4,6,29,11:01 AM,11:21 PM,06:48 AM,06:53 PM,23,28,28,25,6,84,87,0.0,1012,25,10,316,4,singapore
2018-10-14 02:00:00,26,24,0.0,7.4,6,29,11:01 AM,11:21 PM,06:48 AM,06:53 PM,23,28,28,25,6,69,87,0.4,1012,25,10,301,4,singapore
2018-10-14 03:00:00,26,24,0.0,7.4,6,29,11:01 AM,11:21 PM,06:48 AM,06:53 PM,23,28,28,25,6,53,88,0.6,1011,24,10,286,4,singapore
2018-10-14 04:00:00,26,24,0.0,7.4,6,29,11:01 AM,11:21 PM,06:48 AM,06:53 PM,23,28,28,25,9,69,87,0.3,1012,25,10,288,6,singapore
2018-10-14 05:00:00,26,24,0.0,7.4,6,29,11:01 AM,11:21 PM,06:48 AM,06:53 PM,23,28,28,25,12,84,86,0.0,1012,25,10,290,8,singapore
2018-10-14 06:00:00,26,24,0.0,7.4,6,29,11:01 AM,11:21 PM,06:48 AM,06:53 PM,23,28,28,25,16,100,86,0.0,1013,25,10,292,10,singapore
2018-10-14 07:00:00,26,24,0.0,7.4,6,29,11:01 AM,11:21 PM,06:48 AM,06:53 PM,23,28,28,25,16,100,85,0.0,1013,25,9,289,10,singapore
2018-10-14 08:00:00,26,24,0.0,7.4,6,29,11:01 AM,11:21 PM,06:48 AM,06:53 PM,23,28,28,26,16,100,85,1.4,1013,25,8,286,10,singapore
2018-10-14 09:00:00,26,24,0.0,7.4,6,29,11:01 AM,11:21 PM,06:48 AM,06:53 PM,23,29,29,26,16,100,85,1.9,1013,26,7,283,10,singapore
2018-10-14 10:00:00,26,24,0.0,7.4,6,29,11:01 AM,11:21 PM,06:48 AM,06:53 PM,23,28,28,26,12,97,86,1.0,1013,25,8,275,8,singapore
2018-10-14 11:00:00,26,24,0.0,7.4,6,29,11:01 AM,11:21 PM,06:48 AM,06:53 PM,23,28,28,25,8,94,88,0.0,1013,25,9,267,5,singapore
2018-10-14 12:00:00,26,24,0.0,7.4,6,29,11:01 AM,11:21 PM,06:48 AM,06:53 PM,23,28,28,25,5,90,89,0.0,1013,25,10,258,3,singapore
2018-10-14 13:00:00,26,24,0.0,7.4,6,29,11:01 AM,11:21 PM,06:48 AM,06:53 PM,23,28,28,26,4,76,86,0.0,1012,25,10,222,3,singapore
2018-10-14 14:00:00,26,24,0.0,7.4,6,29,11:01 AM,11:21 PM,06:48 AM,06:53 PM,23,29,29,26,4,62,83,0.0,1012,26,10,186,3,singapore
2018-10-14 15:00:00,26,24,0.0,7.4,6,29,11:01 AM,11:21 PM,06:48 AM,06:53 PM,23,30,30,27,3,48,79,0.0,1011,26,10,150,3,singapore
2018-10-14 16:00:00,26,24,0.0,7.4,6,29,11:01 AM,11:21 PM,06:48 AM,06:53 PM,23,29,29,26,3,62,82,0.0,1012,26,10,134,3,singapore
2018-10-14 17:00:00,26,24,0.0,7.4,6,29,11:01 AM,11:21 PM,06:48 AM,06:53 PM,23,28,28,26,3,76,85,0.0,1012,25,10,118,2,singapore
2018-10-14 18:00:00,26,24,0.0,7.4,6,29,11:01 AM,11:21 PM,06:48 AM,06:53 PM,23,28,28,25,3,90,88,0.0,1012,25,10,102,2,singapore
2018-10-14 19:00:00,26,24,0.0,7.4,6,29,11:01 AM,11:21 PM,06:48 AM,06:53 PM,23,28,28,25,4,88,88,0.0,1013,25,10,97,3,singapore
2018-10-14 20:00:00,26,24,0.0,7.4,6,29,11:01 AM,11:21 PM,06:48 AM,06:53 PM,23,28,28,25,5,86,88,0.0,1013,25,10,92,3,singapore
2018-10-14 21:00:00,26,24,0.0,7.4,6,29,11:01 AM,11:21 PM,06:48 AM,06:53 PM,23,28,28,25,6,83,88,0.0,1013,25,10,86,4,singapore
2018-10-14 22:00:00,26,24,0.0,7.4,6,29,11:01 AM,11:21 PM,06:48 AM,06:53 PM,23,28,28,25,5,76,88,0.0,1013,25,10,58,3,singapore
2018-10-14 23:00:00,26,24,0.0,7.4,6,29,11:01 AM,11:21 PM,06:48 AM,06:53 PM,23,28,28,25,3,68,88,0.0,1013,24,10,30,2,singapore
2018-10-15 00:00:00,31,24,0.0,10.2,7,36,11:51 AM,No moonset,06:48 AM,06:53 PM,23,28,28,25,1,60,88,0.0,1013,24,10,2,1,singapore
2018-10-15 01:00:00,31,24,0.0,10.2,7,36,11:51 AM,No moonset,06:48 AM,06:53 PM,23,28,28,25,2,58,89,0.0,1012,24,10,9,1,singapore
2018-10-15 02:00:00,31,24,0.0,10.2,7,36,11:51 AM,No moonset,06:48 AM,06:53 PM,23,27,27,25,2,55,89,0.0,1012,24,10,16,1,singapore
2018-10-15 03:00:00,31,24,0.0,10.2,7,36,11:51 AM,No moonset,06:48 AM,06:53 PM,23,27,27,25,3,53,89,0.0,1012,24,10,22,2,singapore
2018-10-15 04:00:00,31,24,0.0,10.2,7,36,11:51 AM,No moonset,06:48 AM,06:53 PM,23,28,28,25,2,56,88,0.0,1012,25,10,102,2,singapore
2018-10-15 05:00:00,31,24,0.0,10.2,7,36,11:51 AM,No moonset,06:48 AM,06:53 PM,23,29,29,26,2,59,86,0.0,1012,25,10,182,1,singapore
2018-10-15 06:00:00,31,24,0.0,10.2,7,36,11:51 AM,No moonset,06:48 AM,06:53 PM,24,30,30,26,1,62,85,0.0,1012,26,10,262,1,singapore
2018-10-15 07:00:00,31,24,0.0,10.2,7,36,11:51 AM,No moonset,06:48 AM,06:53 PM,24,32,32,28,3,68,79,0.0,1012,27,10,240,2,singapore
2018-10-15 08:00:00,31,24,0.0,10.2,7,36,11:51 AM,No moonset,06:48 AM,06:53 PM,24,34,34,29,4,73,73,0.0,1012,29,10,217,3,singapore
2018-10-15 09:00:00,31,24,0.0,10.2,7,36,11:51 AM,No moonset,06:48 AM,06:53 PM,24,36,36,31,5,78,66,0.0,1012,30,10,194,4,singapore
2018-10-15 10:00:00,31,24,0.0,10.2,7,36,11:51 AM,No moonset,06:48 AM,06:53 PM,24,36,36,31,7,63,66,0.0,1012,30,10,186,6,singapore
2018-10-15 11:00:00,31,24,0.0,10.2,7,36,11:51 AM,No moonset,06:48 AM,06:53 PM,24,36,36,31,9,48,67,0.0,1011,31,10,177,8,singapore
2018-10-15 12:00:00,31,24,0.0,10.2,7,36,11:51 AM,No moonset,06:48 AM,06:53 PM,24,37,37,31,11,33,67,0.0,1011,31,10,169,10,singapore
2018-10-15 13:00:00,31,24,0.0,10.2,7,36,11:51 AM,No moonset,06:48 AM,06:53 PM,24,36,36,30,13,37,69,0.0,1010,30,8,159,9,singapore
2018-10-15 14:00:00,31,24,0.0,10.2,7,36,11:51 AM,No moonset,06:48 AM,06:53 PM,24,35,35,30,16,42,71,2.9,1010,29,5,150,9,singapore
2018-10-15 15:00:00,31,24,0.0,10.2,7,36,11:51 AM,No moonset,06:48 AM,06:53 PM,24,34,34,29,18,46,74,3.9,1010,29,3,141,9,singapore
2018-10-15 16:00:00,31,24,0.0,10.2,7,36,11:51 AM,No moonset,06:48 AM,06:53 PM,24,33,33,29,14,45,75,2.0,1010,28,5,126,7,singapore
2018-10-15 17:00:00,31,24,0.0,10.2,7,36,11:51 AM,No moonset,06:48 AM,06:53 PM,23,32,32,28,11,45,76,0.0,1010,28,8,112,6,singapore
2018-10-15 18:00:00,31,24,0.0,10.2,7,36,11:51 AM,No moonset,06:48 AM,06:53 PM,23,31,31,27,7,44,77,0.0,1011,27,10,98,4,singapore
2018-10-15 19:00:00,31,24,0.0,10.2,7,36,11:51 AM,No moonset,06:48 AM,06:53 PM,23,31,31,27,8,38,78,0.0,1011,27,10,92,5,singapore
2018-10-15 20:00:00,31,24,0.0,10.2,7,36,11:51 AM,No moonset,06:48 AM,06:53 PM,23,30,30,27,9,31,80,0.0,1012,27,10,87,6,singapore
2018-10-15 21:00:00,31,24,0.0,10.2,7,36,11:51 AM,No moonset,06:48 AM,06:53 PM,23,30,30,27,10,25,81,0.0,1012,26,10,82,6,singapore
2018-10-15 22:00:00,31,24,0.0,10.2,7,36,11:51 AM,No moonset,06:48 AM,06:53 PM,24,30,30,27,9,22,82,0.0,1012,26,10,95,6,singapore
2018-10-15 23:00:00,31,24,0.0,10.2,7,36,11:51 AM,No moonset,06:48 AM,06:53 PM,24,30,30,27,8,18,83,0.0,1012,26,10,109,5,singapore
2018-10-16 00:00:00,31,25,0.0,11.6,7,44,12:40 PM,12:10 AM,06:48 AM,06:53 PM,24,31,31,27,7,15,84,0.0,1012,26,10,122,4,singapore
2018-10-16 01:00:00,31,25,0.0,11.6,7,44,12:40 PM,12:10 AM,06:48 AM,06:53 PM,24,30,30,27,6,15,84,0.0,1012,26,10,119,4,singapore
2018-10-16 02:00:00,31,25,0.0,11.6,7,44,12:40 PM,12:10 AM,06:48 AM,06:53 PM,24,30,30,27,4,15,85,0.1,1011,25,9,116,3,singapore
2018-10-16 03:00:00,31,25,0.0,11.6,7,44,12:40 PM,12:10 AM,06:48 AM,06:53 PM,24,30,30,27,3,15,85,0.1,1011,25,9,113,2,singapore
2018-10-16 04:00:00,31,25,0.0,11.6,7,44,12:40 PM,12:10 AM,06:48 AM,06:53 PM,24,31,31,27,3,15,83,0.1,1011,26,9,98,3,singapore
2018-10-16 05:00:00,31,25,0.0,11.6,7,44,12:40 PM,12:10 AM,06:48 AM,06:53 PM,24,32,32,28,4,16,82,0.0,1012,26,10,83,3,singapore
2018-10-16 06:00:00,31,25,0.0,11.6,7,44,12:40 PM,12:10 AM,06:48 AM,06:53 PM,24,33,33,28,4,16,80,0.0,1012,27,10,69,3,singapore
2018-10-16 07:00:00,31,25,0.0,11.6,7,44,12:40 PM,12:10 AM,06:48 AM,06:53 PM,24,34,34,29,6,18,73,0.0,1012,28,10,90,5,singapore
2018-10-16 08:00:00,31,25,0.0,11.6,7,44,12:40 PM,12:10 AM,06:48 AM,06:53 PM,23,35,35,30,8,19,66,0.2,1012,30,9,112,6,singapore
2018-10-16 09:00:00,31,25,0.0,11.6,7,44,12:40 PM,12:10 AM,06:48 AM,06:53 PM,23,36,36,32,10,21,59,0.3,1012,31,9,133,8,singapore
2018-10-16 10:00:00,31,25,0.0,11.6,7,44,12:40 PM,12:10 AM,06:48 AM,06:53 PM,23,36,36,32,9,28,59,0.2,1012,31,9,141,8,singapore
2018-10-16 11:00:00,31,25,0.0,11.6,7,44,12:40 PM,12:10 AM,06:48 AM,06:53 PM,23,36,36,32,9,35,59,0.0,1012,31,10,148,8,singapore
2018-10-16 12:00:00,31,25,0.0,11.6,7,44,12:40 PM,12:10 AM,06:48 AM,06:53 PM,23,36,36,32,9,41,59,0.0,1011,31,10,156,8,singapore
2018-10-16 13:00:00,31,25,0.0,11.6,7,44,12:40 PM,12:10 AM,06:48 AM,06:53 PM,23,36,36,31,9,37,61,0.0,1011,31,9,148,7,singapore
2018-10-16 14:00:00,31,25,0.0,11.6,7,44,12:40 PM,12:10 AM,06:48 AM,06:53 PM,23,35,35,31,10,33,63,0.9,1010,30,8,140,7,singapore
2018-10-16 15:00:00,31,25,0.0,11.6,7,44,12:40 PM,12:10 AM,06:48 AM,06:53 PM,23,34,34,30,11,29,66,1.2,1010,30,7,132,7,singapore
2018-10-16 16:00:00,31,25,0.0,11.6,7,44,12:40 PM,12:10 AM,06:48 AM,06:53 PM,23,33,33,29,8,32,70,0.6,1010,29,8,148,5,singapore
2018-10-16 17:00:00,31,25,0.0,11.6,7,44,12:40 PM,12:10 AM,06:48 AM,06:53 PM,23,32,32,28,5,35,74,0.0,1010,28,9,164,3,singapore
2018-10-16 18:00:00,31,25,0.0,11.6,7,44,12:40 PM,12:10 AM,06:48 AM,06:53 PM,23,31,31,27,2,38,78,0.0,1011,27,10,180,1,singapore
2018-10-16 19:00:00,31,25,0.0,11.6,7,44,12:40 PM,12:10 AM,06:48 AM,06:53 PM,23,30,30,27,3,35,79,0.0,1011,27,10,209,2,singapore
2018-10-16 20:00:00,31,25,0.0,11.6,7,44,12:40 PM,12:10 AM,06:48 AM,06:53 PM,23,30,30,27,4,31,79,0.0,1012,26,10,239,2,singapore
2018-10-16 21:00:00,31,25,0.0,11.6,7,44,12:40 PM,12:10 AM,06:48 AM,06:53 PM,23,30,30,27,4,28,80,0.0,1012,26,10,268,3,singapore
2018-10-16 22:00:00,31,25,0.0,11.6,7,44,12:40 PM,12:10 AM,06:48 AM,06:53 PM,23,30,30,27,5,33,81,0.0,1012,26,10,277,3,singapore
2018-10-16 23:00:00,31,25,0.0,11.6,7,44,12:40 PM,12:10 AM,06:48 AM,06:53 PM,23,30,30,27,7,38,82,0.0,1012,26,10,285,4,singapore
2018-10-17 00:00:00,31,25,0.0,11.6,7,51,01:29 PM,12:59 AM,06:47 AM,06:52 PM,23,29,29,26,8,43,83,0.0,1012,26,10,294,5,singapore
2018-10-17 01:00:00,31,25,0.0,11.6,7,51,01:29 PM,12:59 AM,06:47 AM,06:52 PM,23,29,29,26,8,44,83,0.0,1011,26,10,292,5,singapore
2018-10-17 02:00:00,31,25,0.0,11.6,7,51,01:29 PM,12:59 AM,06:47 AM,06:52 PM,23,29,29,26,9,45,83,0.0,1011,25,10,291,5,singapore
2018-10-17 03:00:00,31,25,0.0,11.6,7,51,01:29 PM,12:59 AM,06:47 AM,06:52 PM,23,29,29,26,9,46,82,0.0,1011,25,10,289,5,singapore
2018-10-17 04:00:00,31,25,0.0,11.6,7,51,01:29 PM,12:59 AM,06:47 AM,06:52 PM,23,29,29,26,8,46,81,0.0,1011,26,10,293,5,singapore
2018-10-17 05:00:00,31,25,0.0,11.6,7,51,01:29 PM,12:59 AM,06:47 AM,06:52 PM,23,30,30,27,7,46,80,0.0,1011,26,10,297,5,singapore
2018-10-17 06:00:00,31,25,0.0,11.6,7,51,01:29 PM,12:59 AM,06:47 AM,06:52 PM,23,31,31,27,6,46,79,0.0,1012,27,10,300,5,singapore
2018-10-17 07:00:00,31,25,0.0,11.6,7,51,01:29 PM,12:59 AM,06:47 AM,06:52 PM,23,33,33,29,7,40,72,0.0,1012,28,10,281,6,singapore
2018-10-17 08:00:00,31,25,0.0,11.6,7,51,01:29 PM,12:59 AM,06:47 AM,06:52 PM,23,35,35,30,8,34,65,0.1,1012,30,9,261,6,singapore
2018-10-17 09:00:00,31,25,0.0,11.6,7,51,01:29 PM,12:59 AM,06:47 AM,06:52 PM,23,37,37,32,8,29,59,0.1,1012,31,9,242,7,singapore
2018-10-17 10:00:00,31,25,0.0,11.6,7,51,01:29 PM,12:59 AM,06:47 AM,06:52 PM,23,37,37,32,9,28,61,0.0,1011,31,9,239,8,singapore
